,Start,End,Sleep quality,Time in bed,Start day,Start time,End time,Drank coffee,Drank tea,Worked out,Stressful day,Ate late,Sleep cycle,Previous day time in bed
512,2016-12-12 22:56:32,2016-12-12 22:56:32,81,458,Mon,22,22,True,True,False,False,False,5,481
513,2016-12-13 22:02:53,2016-12-13 22:02:53,83,482,Tue,22,22,True,True,True,False,False,5,458
514,2016-12-14 21:57:40,2016-12-14 21:57:40,74,500,Wed,21,21,False,True,False,False,False,5,482
515,2016-12-15 21:29:37,2016-12-15 21:29:37,75,451,Thur,21,21,False,True,False,False,False,5,500
516,2016-12-18 22:35:39,2016-12-18 22:35:39,78,431,Sun,22,22,True,True,False,False,False,4,451
517,2016-12-19 21:49:28,2016-12-19 21:49:28,96,526,Mon,21,21,False,True,False,False,False,5,431
518,2016-12-20 23:48:48,2016-12-20 23:48:48,84,440,Tue,23,23,False,True,False,False,False,4,526
519,2016-12-21 23:56:08,2016-12-21 23:56:08,86,453,Wed,23,23,True,True,False,False,False,5,440
520,2016-12-22 23:07:02,2016-12-22 23:07:02,74,480,Thur,23,23,True,True,False,True,False,5,453
521,2016-12-27 23:17:04,2016-12-27 23:17:04,69,485,Tue,23,23,True,True,False,False,False,5,480
522,2016-12-30 23:25:36,2016-12-30 23:25:36,92,540,Fri,23,23,True,True,False,False,False,6,485
523,2017-01-02 22:35:54,2017-01-02 22:35:54,73,394,Mon,22,22,True,True,False,False,False,4,540
524,2017-01-03 05:11:12,2017-01-03 05:11:12,17,79,Tue,5,5,False,False,False,False,False,0,394
525,2017-01-03 21:47:36,2017-01-03 21:47:36,87,489,Tue,21,21,False,True,False,False,False,5,79
526,2017-01-04 22:40:41,2017-01-04 22:40:41,87,449,Wed,22,22,True,True,True,False,False,4,489
527,2017-01-05 22:39:33,2017-01-05 22:39:33,93,482,Thur,22,22,False,True,True,False,False,5,449
528,2017-01-06 23:14:42,2017-01-06 23:14:42,90,569,Fri,23,23,True,True,False,False,False,6,482
529,2017-01-08 00:34:09,2017-01-08 00:34:09,79,442,Sun,0,0,False,True,False,False,False,4,569
530,2017-01-08 22:07:26,2017-01-08 22:07:26,84,496,Sun,22,22,False,True,False,False,False,5,442
531,2017-01-09 22:42:26,2017-01-09 22:42:26,65,477,Mon,22,22,True,True,False,False,False,5,496
532,2017-01-10 22:20:00,2017-01-10 22:20:00,84,474,Tue,22,22,True,True,False,False,False,5,477
533,2017-01-11 22:14:13,2017-01-11 22:14:13,73,427,Wed,22,22,True,True,False,False,False,4,474
534,2017-01-12 22:13:43,2017-01-12 22:13:43,64,437,Thur,22,22,True,True,False,False,True,4,427
535,2017-01-13 23:27:43,2017-01-13 23:27:43,89,474,Fri,23,23,False,True,True,False,False,5,437
536,2017-01-15 23:25:52,2017-01-15 23:25:52,74,452,Sun,23,23,True,True,True,False,False,5,474
537,2017-01-16 21:58:38,2017-01-16 21:58:38,71,432,Mon,21,21,False,True,False,False,False,4,452
538,2017-01-17 05:12:01,2017-01-17 05:12:01,24,128,Tue,5,5,False,False,False,False,False,1,432
539,2017-01-17 22:23:54,2017-01-17 22:23:54,57,397,Tue,22,22,False,True,False,False,False,4,128
540,2017-01-18 22:22:23,2017-01-18 22:22:23,76,489,Wed,22,22,False,True,False,False,False,5,397
541,2017-01-19 22:14:59,2017-01-19 22:14:59,92,495,Thur,22,22,True,True,False,False,False,5,489
542,2017-01-20 23:07:08,2017-01-20 23:07:08,78,518,Fri,23,23,False,True,False,False,False,5,495
543,2017-01-21 23:12:38,2017-01-21 23:12:38,96,509,Sat,23,23,False,True,False,False,False,5,518
544,2017-01-22 22:03:13,2017-01-22 22:03:13,64,502,Sun,22,22,False,True,False,False,False,5,509
545,2017-01-23 22:34:02,2017-01-23 22:34:02,89,455,Mon,22,22,True,True,False,False,False,5,502
546,2017-01-24 22:55:44,2017-01-24 22:55:44,84,437,Tue,22,22,True,True,False,False,False,4,455
547,2017-01-25 20:54:01,2017-01-25 20:54:01,85,495,Wed,20,20,False,True,True,False,False,5,437
548,2017-01-26 22:12:44,2017-01-26 22:12:44,54,405,Thur,22,22,True,True,True,False,False,4,495
549,2017-01-27 04:58:17,2017-01-27 04:58:17,21,102,Fri,4,4,False,False,False,False,False,1,405
550,2017-01-27 23:22:46,2017-01-27 23:22:46,91,482,Fri,23,23,True,True,False,False,False,5,102
551,2017-01-30 23:27:29,2017-01-30 23:27:29,63,394,Mon,23,23,True,False,False,False,False,4,482
552,2017-01-31 22:44:33,2017-01-31 22:44:33,78,456,Tue,22,22,True,True,True,False,False,5,394
553,2017-02-01 22:41:03,2017-02-01 22:41:03,74,449,Wed,22,22,True,True,True,False,False,4,456
554,2017-02-02 22:19:54,2017-02-02 22:19:54,85,491,Thur,22,22,True,True,False,False,False,5,449
555,2017-02-03 23:58:49,2017-02-03 23:58:49,80,429,Fri,23,23,True,True,False,False,False,4,491
556,2017-02-04 23:45:02,2017-02-04 23:45:02,68,455,Sat,23,23,True,True,False,False,False,5,429
557,2017-02-05 22:53:55,2017-02-05 22:53:55,75,456,Sun,22,22,True,True,False,False,False,5,455
558,2017-02-06 22:30:15,2017-02-06 22:30:15,71,470,Mon,22,22,True,True,True,False,True,5,456
559,2017-02-07 23:34:51,2017-02-07 23:34:51,71,415,Tue,23,23,True,True,False,False,False,4,470
560,2017-02-08 23:46:48,2017-02-08 23:46:48,68,400,Wed,23,23,True,True,False,False,False,4,415
561,2017-02-09 22:31:43,2017-02-09 22:31:43,62,388,Thur,22,22,True,True,True,True,False,4,400
562,2017-02-10 05:00:41,2017-02-10 05:00:41,21,96,Fri,5,5,False,False,False,False,False,1,388
563,2017-02-10 22:37:33,2017-02-10 22:37:33,100,510,Fri,22,22,False,True,False,False,False,5,96
564,2017-02-12 21:49:33,2017-02-12 21:49:33,63,556,Sun,21,21,True,True,False,False,False,6,510
565,2017-02-13 21:51:58,2017-02-13 21:51:58,74,430,Mon,21,21,True,True,False,False,False,4,556
566,2017-02-14 05:02:55,2017-02-14 05:02:55,12,93,Tue,5,5,False,False,False,False,False,1,430
567,2017-02-14 23:17:25,2017-02-14 23:17:25,59,415,Tue,23,23,True,True,False,False,False,4,93
568,2017-02-15 22:36:26,2017-02-15 22:36:26,44,468,Wed,22,22,True,True,False,False,False,5,415
569,2017-02-16 22:33:17,2017-02-16 22:33:17,83,478,Thur,22,22,True,True,False,False,False,5,468
570,2017-02-17 23:49:14,2017-02-17 23:49:14,93,500,Fri,23,23,True,True,False,False,False,5,478
571,2017-02-19 00:28:17,2017-02-19 00:28:17,79,468,Sun,0,0,False,True,False,False,False,5,500
572,2017-02-19 22:12:40,2017-02-19 22:12:40,66,484,Sun,22,22,True,True,False,False,False,5,468
573,2017-02-20 22:43:58,2017-02-20 22:43:58,76,463,Mon,22,22,False,True,False,False,False,5,484
574,2017-02-21 23:14:34,2017-02-21 23:14:34,72,431,Tue,23,23,True,True,False,False,False,4,463
575,2017-02-22 21:30:46,2017-02-22 21:30:46,83,451,Wed,21,21,False,True,False,False,False,5,431
576,2017-02-23 22:15:13,2017-02-23 22:15:13,81,439,Thur,22,22,True,True,False,False,False,4,451
577,2017-02-24 05:34:46,2017-02-24 05:34:46,12,55,Fri,5,5,False,False,False,False,False,0,439
578,2017-02-25 02:46:24,2017-02-25 02:46:24,80,426,Sat,2,2,True,True,True,False,True,4,55
579,2017-02-26 00:40:06,2017-02-26 00:40:06,77,427,Sun,0,0,False,True,False,False,False,4,426
580,2017-02-27 22:16:11,2017-02-27 22:16:11,81,454,Mon,22,22,True,False,False,False,False,5,427
581,2017-02-28 21:39:30,2017-02-28 21:39:30,87,481,Tue,21,21,True,True,True,False,False,5,454
582,2017-03-01 05:43:20,2017-03-01 05:43:20,12,57,Wed,5,5,False,False,False,False,False,0,481
583,2017-03-01 22:23:16,2017-03-01 22:23:16,85,487,Wed,22,22,True,True,False,False,False,5,57
584,2017-03-02 22:22:27,2017-03-02 22:22:27,81,475,Thur,22,22,True,True,True,False,False,5,487
585,2017-03-05 00:12:24,2017-03-05 00:12:24,96,496,Sun,0,0,True,True,False,False,False,5,475
586,2017-03-05 22:01:00,2017-03-05 22:01:00,93,487,Sun,22,22,True,True,False,False,False,5,496
587,2017-03-06 22:01:27,2017-03-06 22:01:27,97,501,Mon,22,22,True,True,False,False,False,5,487
588,2017-03-07 22:13:31,2017-03-07 22:13:31,90,481,Tue,22,22,True,True,True,False,False,5,501
589,2017-03-08 21:13:09,2017-03-08 21:13:09,85,545,Wed,21,21,True,True,False,False,False,6,481
590,2017-03-09 21:48:29,2017-03-09 21:48:29,71,433,Thur,21,21,True,True,True,False,False,4,545
591,2017-03-10 22:42:49,2017-03-10 22:42:49,86,494,Fri,22,22,True,True,False,False,False,5,433
592,2017-03-12 22:39:47,2017-03-12 22:39:47,80,473,Sun,22,22,True,True,False,False,False,5,494
593,2017-03-13 21:20:30,2017-03-13 21:20:30,81,462,Mon,21,21,False,True,True,False,False,5,473
594,2017-03-14 21:06:21,2017-03-14 21:06:21,89,497,Tue,21,21,False,True,True,False,False,5,462
595,2017-03-15 22:33:27,2017-03-15 22:33:27,71,464,Wed,22,22,True,True,True,False,False,5,497
596,2017-03-16 22:33:05,2017-03-16 22:33:05,95,484,Thur,22,22,True,True,True,False,False,5,464
597,2017-03-17 22:55:16,2017-03-17 22:55:16,99,547,Fri,22,22,True,True,False,False,False,6,484
598,2017-03-18 22:26:50,2017-03-18 22:26:50,89,534,Sat,22,22,False,True,False,False,False,5,547
599,2017-03-20 00:02:06,2017-03-20 00:02:06,79,438,Mon,0,0,True,True,False,False,False,4,534
600,2017-03-20 23:35:25,2017-03-20 23:35:25,88,461,Mon,23,23,True,True,False,False,False,5,438
601,2017-03-21 23:20:23,2017-03-21 23:20:23,79,421,Tue,23,23,True,True,False,False,False,4,461
602,2017-03-22 22:02:27,2017-03-22 22:02:27,72,432,Wed,22,22,False,True,True,False,False,4,421
603,2017-03-23 22:20:49,2017-03-23 22:20:49,76,441,Thur,22,22,True,True,True,False,False,4,432
604,2017-03-25 23:19:31,2017-03-25 23:19:31,100,476,Sat,23,23,True,True,False,False,False,5,441
605,2017-03-26 22:03:26,2017-03-26 22:03:26,83,449,Sun,22,22,True,True,True,False,False,4,476
606,2017-03-27 21:19:26,2017-03-27 21:19:26,78,502,Mon,21,21,False,True,True,False,False,5,449
607,2017-03-28 22:29:53,2017-03-28 22:29:53,78,431,Tue,22,22,True,True,True,False,False,4,502
608,2017-03-29 22:29:26,2017-03-29 22:29:26,79,454,Wed,22,22,True,True,True,False,False,5,431
609,2017-03-30 22:42:12,2017-03-30 22:42:12,93,531,Thur,22,22,True,True,True,False,False,5,454
610,2017-04-01 02:10:07,2017-04-01 02:10:07,80,387,Sat,2,2,True,True,False,False,False,4,531
611,2017-04-01 21:22:18,2017-04-01 21:22:18,95,594,Sat,21,21,False,True,False,False,False,6,387
612,2017-04-02 22:01:10,2017-04-02 22:01:10,90,499,Sun,22,22,True,True,True,False,False,5,594
613,2017-04-03 21:58:04,2017-04-03 21:58:04,92,483,Mon,21,21,False,True,False,False,False,5,499
614,2017-04-04 22:01:48,2017-04-04 22:01:48,81,489,Tue,22,22,False,True,True,False,False,5,483
615,2017-04-05 23:45:02,2017-04-05 23:45:02,73,395,Wed,23,23,True,True,True,False,False,4,489
616,2017-04-06 23:12:55,2017-04-06 23:12:55,68,427,Thur,23,23,True,True,True,False,False,4,395
617,2017-04-08 00:00:47,2017-04-08 00:00:47,75,449,Sat,0,0,True,True,True,False,False,4,427
618,2017-04-10 00:52:01,2017-04-10 00:52:01,65,340,Mon,0,0,True,False,False,False,False,3,449
619,2017-04-10 22:21:48,2017-04-10 22:21:48,70,439,Mon,22,22,False,True,True,False,False,4,340
620,2017-04-11 06:03:43,2017-04-11 06:03:43,6,27,Tue,6,6,False,False,False,False,False,0,439
621,2017-04-11 22:39:32,2017-04-11 22:39:32,67,436,Tue,22,22,False,False,False,False,False,4,27
622,2017-04-12 21:42:46,2017-04-12 21:42:46,74,551,Wed,21,21,False,True,False,False,False,6,436
623,2017-04-13 23:52:36,2017-04-13 23:52:36,83,492,Thur,23,23,True,True,False,False,False,5,551
624,2017-04-14 21:45:29,2017-04-14 21:45:29,88,607,Fri,21,21,False,True,False,False,False,6,492
625,2017-04-15 23:23:33,2017-04-15 23:23:33,73,462,Sat,23,23,False,True,False,False,False,5,607
626,2017-04-17 00:06:45,2017-04-17 00:06:45,83,464,Mon,0,0,True,True,False,False,False,5,462
627,2017-04-17 22:12:26,2017-04-17 22:12:26,66,461,Mon,22,22,True,True,False,False,False,5,464
628,2017-04-18 22:43:50,2017-04-18 22:43:50,59,456,Tue,22,22,True,True,True,False,False,5,461
629,2017-04-19 21:39:14,2017-04-19 21:39:14,75,471,Wed,21,21,False,False,False,False,False,5,456
630,2017-04-20 22:15:07,2017-04-20 22:15:07,75,446,Thur,22,22,True,True,True,False,False,4,471
631,2017-04-21 22:36:25,2017-04-21 22:36:25,83,549,Fri,22,22,True,True,True,False,False,6,446
632,2017-04-23 00:53:51,2017-04-23 00:53:51,86,464,Sun,0,0,True,True,False,False,False,5,549
633,2017-04-23 22:31:31,2017-04-23 22:31:31,75,479,Sun,22,22,True,False,False,False,False,5,464
634,2017-04-24 23:07:26,2017-04-24 23:07:26,72,447,Mon,23,23,True,True,True,False,False,4,479
635,2017-04-25 22:20:09,2017-04-25 22:20:09,85,480,Tue,22,22,True,True,True,False,False,5,447
636,2017-04-26 22:25:19,2017-04-26 22:25:19,68,486,Wed,22,22,True,True,True,False,False,5,480
637,2017-04-27 22:48:26,2017-04-27 22:48:26,64,471,Thur,22,22,True,True,True,False,False,5,486
638,2017-04-28 23:39:58,2017-04-28 23:39:58,90,517,Fri,23,23,True,True,False,True,False,5,471
639,2017-04-29 23:39:22,2017-04-29 23:39:22,74,463,Sat,23,23,True,True,False,False,False,5,517
640,2017-04-30 22:28:38,2017-04-30 22:28:38,72,467,Sun,22,22,True,True,True,False,False,5,463
641,2017-05-01 22:00:53,2017-05-01 22:00:53,74,496,Mon,22,22,True,True,True,False,False,5,467
642,2017-05-02 21:47:56,2017-05-02 21:47:56,77,496,Tue,21,21,True,True,True,False,False,5,496
643,2017-05-03 22:59:05,2017-05-03 22:59:05,59,441,Wed,22,22,True,True,True,False,False,4,496
644,2017-05-04 22:37:37,2017-05-04 22:37:37,73,452,Thur,22,22,True,True,True,False,False,5,441
645,2017-05-06 00:25:02,2017-05-06 00:25:02,83,440,Sat,0,0,True,True,True,False,False,4,452
646,2017-05-07 21:51:42,2017-05-07 21:51:42,81,498,Sun,21,21,True,False,False,False,False,5,440
647,2017-05-08 22:28:29,2017-05-08 22:28:29,66,463,Mon,22,22,True,True,True,False,False,5,498
648,2017-05-09 23:33:31,2017-05-09 23:33:31,64,389,Tue,23,23,True,True,True,False,False,4,463
649,2017-05-10 06:04:51,2017-05-10 06:04:51,18,100,Wed,6,6,False,False,False,False,False,1,389
650,2017-05-10 22:43:36,2017-05-10 22:43:36,82,452,Wed,22,22,True,True,False,False,False,5,100
651,2017-05-11 21:52:42,2017-05-11 21:52:42,95,527,Thur,21,21,True,True,True,False,False,5,452
652,2017-05-13 00:42:34,2017-05-13 00:42:34,73,419,Sat,0,0,True,True,True,False,False,4,527
653,2017-05-14 00:04:29,2017-05-14 00:04:29,73,486,Sun,0,0,False,True,False,False,False,5,419
654,2017-05-14 21:57:30,2017-05-14 21:57:30,77,502,Sun,21,21,True,True,False,False,False,5,486
655,2017-05-15 22:55:59,2017-05-15 22:55:59,75,454,Mon,22,22,True,True,True,False,False,5,502
656,2017-05-16 22:41:34,2017-05-16 22:41:34,73,456,Tue,22,22,False,True,False,False,False,5,454
657,2017-05-17 22:44:16,2017-05-17 22:44:16,90,476,Wed,22,22,True,True,True,False,False,5,456
658,2017-05-18 23:17:42,2017-05-18 23:17:42,88,430,Thur,23,23,True,True,True,True,False,4,476
659,2017-05-20 01:04:03,2017-05-20 01:04:03,73,472,Sat,1,1,True,True,True,False,False,5,430
660,2017-05-22 22:29:18,2017-05-22 22:29:18,90,546,Mon,22,22,False,True,True,False,False,6,472
661,2017-05-24 00:14:39,2017-05-24 00:14:39,70,452,Wed,0,0,True,False,True,False,False,5,546
662,2017-05-24 22:09:30,2017-05-24 22:09:30,82,508,Wed,22,22,False,True,True,False,False,5,452
663,2017-05-25 22:19:48,2017-05-25 22:19:48,73,484,Thur,22,22,False,True,True,False,False,5,508
664,2017-05-28 00:18:11,2017-05-28 00:18:11,81,463,Sun,0,0,True,False,True,False,False,5,484
665,2017-05-28 22:37:11,2017-05-28 22:37:11,75,461,Sun,22,22,True,False,False,False,False,5,463
666,2017-05-29 22:28:43,2017-05-29 22:28:43,88,462,Mon,22,22,True,False,True,True,False,5,461
667,2017-05-30 21:59:14,2017-05-30 21:59:14,75,501,Tue,21,21,True,False,True,False,True,5,462
668,2017-05-31 22:26:34,2017-05-31 22:26:34,86,439,Wed,22,22,True,True,True,False,False,4,501
669,2017-06-01 22:59:29,2017-06-01 22:59:29,80,461,Thur,22,22,True,True,True,False,False,5,439
670,2017-06-02 22:05:31,2017-06-02 22:05:31,69,485,Fri,22,22,True,True,False,False,False,5,461
671,2017-06-03 21:56:57,2017-06-03 21:56:57,72,556,Sat,21,21,True,False,True,False,False,6,485
672,2017-06-04 23:14:35,2017-06-04 23:14:35,67,426,Sun,23,23,True,False,False,False,False,4,556
673,2017-06-05 22:30:09,2017-06-05 22:30:09,74,467,Mon,22,22,True,False,True,False,False,5,426
674,2017-06-06 21:38:46,2017-06-06 21:38:46,76,494,Tue,21,21,True,True,True,True,False,5,467
675,2017-06-07 22:54:08,2017-06-07 22:54:08,41,460,Wed,22,22,True,True,True,False,False,5,494
676,2017-06-08 21:47:22,2017-06-08 21:47:22,70,510,Thur,21,21,False,True,False,False,False,5,460
677,2017-06-10 00:07:56,2017-06-10 00:07:56,67,467,Sat,0,0,False,False,False,False,False,5,510
678,2017-06-11 22:18:20,2017-06-11 22:18:20,78,472,Sun,22,22,False,False,False,False,False,5,467
679,2017-06-12 21:44:54,2017-06-12 21:44:54,93,512,Mon,21,21,False,False,False,False,False,5,472
680,2017-06-13 22:18:02,2017-06-13 22:18:02,74,474,Tue,22,22,False,False,False,False,False,5,512
681,2017-06-14 22:34:54,2017-06-14 22:34:54,68,458,Wed,22,22,False,False,False,False,False,5,474
682,2017-06-15 22:19:07,2017-06-15 22:19:07,76,468,Thur,22,22,False,False,False,False,False,5,458
683,2017-06-18 05:01:21,2017-06-18 05:01:21,31,153,Sun,5,5,False,False,False,False,False,1,468
684,2017-06-18 07:35:10,2017-06-18 07:35:10,7,34,Sun,7,7,False,False,False,False,False,0,153
685,2017-06-18 22:22:20,2017-06-18 22:22:20,66,459,Sun,22,22,False,False,False,False,False,5,34
686,2017-06-19 22:57:14,2017-06-19 22:57:14,70,446,Mon,22,22,False,False,False,False,False,4,459
687,2017-06-20 22:31:36,2017-06-20 22:31:36,77,463,Tue,22,22,False,False,False,False,False,5,446
688,2017-06-21 06:16:05,2017-06-21 06:16:05,10,47,Wed,6,6,False,False,False,False,False,0,463
689,2017-06-21 22:32:49,2017-06-21 22:32:49,72,457,Wed,22,22,False,False,False,False,False,5,47
690,2017-06-22 23:37:40,2017-06-22 23:37:40,59,420,Thur,23,23,False,False,False,False,False,4,457
691,2017-06-23 23:26:37,2017-06-23 23:26:37,74,464,Fri,23,23,False,False,False,False,False,5,420
692,2017-06-25 22:08:35,2017-06-25 22:08:35,83,490,Sun,22,22,False,False,False,False,False,5,464
693,2017-06-26 21:24:01,2017-06-26 21:24:01,90,531,Mon,21,21,False,False,False,False,False,5,490
694,2017-06-27 21:52:15,2017-06-27 21:52:15,86,521,Tue,21,21,False,False,False,False,False,5,531
695,2017-06-28 21:53:16,2017-06-28 21:53:16,69,508,Wed,21,21,False,False,False,False,False,5,521
696,2017-06-29 22:32:41,2017-06-29 22:32:41,77,480,Thur,22,22,False,False,False,False,False,5,508
697,2017-07-03 00:31:28,2017-07-03 00:31:28,81,432,Mon,0,0,False,False,False,False,False,4,480
698,2017-07-03 22:37:36,2017-07-03 22:37:36,73,461,Mon,22,22,False,False,False,False,False,5,432
699,2017-07-04 22:07:02,2017-07-04 22:07:02,74,468,Tue,22,22,False,False,False,False,False,5,461
700,2017-07-05 21:48:16,2017-07-05 21:48:16,66,475,Wed,21,21,False,False,False,False,False,5,468
701,2017-07-06 22:33:57,2017-07-06 22:33:57,73,477,Thur,22,22,False,False,False,False,False,5,475
702,2017-07-09 22:36:36,2017-07-09 22:36:36,70,442,Sun,22,22,False,False,False,False,False,4,477
703,2017-07-10 22:25:58,2017-07-10 22:25:58,74,455,Mon,22,22,False,False,False,False,False,5,442
704,2017-07-11 21:39:56,2017-07-11 21:39:56,65,506,Tue,21,21,False,False,False,False,False,5,455
705,2017-07-12 23:12:08,2017-07-12 23:12:08,67,433,Wed,23,23,False,False,False,False,False,4,506
706,2017-07-13 22:30:55,2017-07-13 22:30:55,81,494,Thur,22,22,False,False,False,False,False,5,433
707,2017-07-15 01:10:44,2017-07-15 01:10:44,78,403,Sat,1,1,False,False,False,False,False,4,494
708,2017-07-16 02:12:50,2017-07-16 02:12:50,69,340,Sun,2,2,False,False,False,False,False,3,403
709,2017-07-16 22:08:10,2017-07-16 22:08:10,70,497,Sun,22,22,False,False,False,False,False,5,340
710,2017-07-17 22:51:14,2017-07-17 22:51:14,71,446,Mon,22,22,False,False,False,False,False,4,497
711,2017-07-18 22:00:00,2017-07-18 22:00:00,84,519,Tue,22,22,False,False,False,False,False,5,446
712,2017-07-19 21:45:40,2017-07-19 21:45:40,87,489,Wed,21,21,False,False,False,False,False,5,519
713,2017-07-22 01:06:17,2017-07-22 01:06:17,68,408,Sat,1,1,False,False,False,False,False,4,489
714,2017-07-22 23:13:07,2017-07-22 23:13:07,78,477,Sat,23,23,False,False,False,False,False,5,408
715,2017-07-23 21:57:52,2017-07-23 21:57:52,84,471,Sun,21,21,False,False,False,False,False,5,477
716,2017-07-25 05:34:23,2017-07-25 05:34:23,5,21,Tue,5,5,False,False,False,False,False,0,471
717,2017-07-25 22:04:25,2017-07-25 22:04:25,87,463,Tue,22,22,False,False,False,False,False,5,21
718,2017-07-26 22:29:46,2017-07-26 22:29:46,74,455,Wed,22,22,False,False,False,False,False,5,463
719,2017-07-27 21:53:02,2017-07-27 21:53:02,51,477,Thur,21,21,False,False,False,False,False,5,455
720,2017-07-28 23:29:02,2017-07-28 23:29:02,38,413,Fri,23,23,False,False,False,False,False,4,477
721,2017-07-29 22:00:52,2017-07-29 22:00:52,72,529,Sat,22,22,False,False,False,False,False,5,413
722,2017-07-30 23:20:22,2017-07-30 23:20:22,89,432,Sun,23,23,False,False,False,False,False,4,529
723,2017-07-31 22:39:28,2017-07-31 22:39:28,82,459,Mon,22,22,False,False,False,False,False,5,432
724,2017-08-01 23:15:08,2017-08-01 23:15:08,77,414,Tue,23,23,False,False,False,False,False,4,459
725,2017-08-02 22:32:50,2017-08-02 22:32:50,81,453,Wed,22,22,False,False,False,False,False,5,414
726,2017-08-03 23:14:21,2017-08-03 23:14:21,80,438,Thur,23,23,False,False,False,False,False,4,453
727,2017-08-04 22:59:14,2017-08-04 22:59:14,76,511,Fri,22,22,False,False,False,False,False,5,438
728,2017-08-05 23:37:59,2017-08-05 23:37:59,81,480,Sat,23,23,False,False,False,False,False,5,511
729,2017-08-06 23:03:23,2017-08-06 23:03:23,99,548,Sun,23,23,False,False,False,False,False,6,480
730,2017-08-07 23:14:29,2017-08-07 23:14:29,73,506,Mon,23,23,False,False,False,False,False,5,548
731,2017-08-08 22:34:04,2017-08-08 22:34:04,81,451,Tue,22,22,False,False,False,False,False,5,506
732,2017-08-09 23:22:48,2017-08-09 23:22:48,59,390,Wed,23,23,False,False,False,False,False,4,451
733,2017-08-12 22:58:37,2017-08-12 22:58:37,79,462,Sat,22,22,False,False,False,False,False,5,390
734,2017-08-13 22:46:18,2017-08-13 22:46:18,58,424,Sun,22,22,False,False,False,False,False,4,462
735,2017-08-14 22:32:46,2017-08-14 22:32:46,67,438,Mon,22,22,False,False,False,False,False,4,424
736,2017-08-15 21:56:15,2017-08-15 21:56:15,83,514,Tue,21,21,False,False,False,False,False,5,438
737,2017-08-16 22:01:52,2017-08-16 22:01:52,81,447,Wed,22,22,False,False,False,False,False,4,514
738,2017-08-17 20:36:10,2017-08-17 20:36:10,35,496,Thur,20,20,False,False,False,False,False,5,447
739,2017-08-25 23:37:21,2017-08-25 23:37:21,30,420,Fri,23,23,False,False,False,False,False,4,496
740,2017-08-27 22:15:33,2017-08-27 22:15:33,94,524,Sun,22,22,False,False,False,False,False,5,420
741,2017-08-28 22:03:24,2017-08-28 22:03:24,82,557,Mon,22,22,False,False,False,False,False,6,524
742,2017-08-30 23:01:16,2017-08-30 23:01:16,74,457,Wed,23,23,False,False,False,False,False,5,557
743,2017-08-31 23:01:05,2017-08-31 23:01:05,81,495,Thur,23,23,False,False,False,False,False,5,457
744,2017-09-01 22:33:45,2017-09-01 22:33:45,89,544,Fri,22,22,False,False,False,False,False,6,495
745,2017-09-03 00:46:32,2017-09-03 00:46:32,81,441,Sun,0,0,False,False,False,False,False,4,544
746,2017-09-03 23:07:20,2017-09-03 23:07:20,84,494,Sun,23,23,False,False,False,False,False,5,441
747,2017-09-04 22:49:42,2017-09-04 22:49:42,59,437,Mon,22,22,False,False,False,False,False,4,494
748,2017-09-05 22:38:20,2017-09-05 22:38:20,81,450,Tue,22,22,False,False,False,False,False,5,437
749,2017-09-06 22:02:41,2017-09-06 22:02:41,79,479,Wed,22,22,False,False,False,False,False,5,450
750,2017-09-07 22:26:23,2017-09-07 22:26:23,77,459,Thur,22,22,False,False,False,False,False,5,479
751,2017-09-09 21:24:16,2017-09-09 21:24:16,74,528,Sat,21,21,False,False,False,False,False,5,459
752,2017-09-11 22:39:00,2017-09-11 22:39:00,56,447,Mon,22,22,False,False,False,False,False,4,528
753,2017-09-12 22:03:48,2017-09-12 22:03:48,86,484,Tue,22,22,False,False,False,False,False,5,447
754,2017-09-13 23:43:45,2017-09-13 23:43:45,55,408,Wed,23,23,False,False,False,False,False,4,484
755,2017-09-14 22:06:34,2017-09-14 22:06:34,79,479,Thur,22,22,False,False,False,False,False,5,408
756,2017-09-16 00:18:13,2017-09-16 00:18:13,91,513,Sat,0,0,False,False,False,False,False,5,479
757,2017-09-17 22:50:59,2017-09-17 22:50:59,71,461,Sun,22,22,False,False,False,False,False,5,513
758,2017-09-18 22:19:43,2017-09-18 22:19:43,69,464,Mon,22,22,False,False,False,False,False,5,461
759,2017-09-19 22:16:47,2017-09-19 22:16:47,76,467,Tue,22,22,False,False,False,False,False,5,464
760,2017-09-20 22:04:28,2017-09-20 22:04:28,65,482,Wed,22,22,False,False,False,False,False,5,467
761,2017-09-21 22:23:28,2017-09-21 22:23:28,72,464,Thur,22,22,False,False,False,False,False,5,482
762,2017-09-24 21:44:24,2017-09-24 21:44:24,80,493,Sun,21,21,False,False,False,False,False,5,464
763,2017-09-25 22:17:38,2017-09-25 22:17:38,73,481,Mon,22,22,False,False,False,False,False,5,493
764,2017-09-26 23:01:43,2017-09-26 23:01:43,66,407,Tue,23,23,False,False,False,False,False,4,481
765,2017-09-27 22:06:02,2017-09-27 22:06:02,83,482,Wed,22,22,False,False,False,False,False,5,407
766,2017-09-28 23:36:21,2017-09-28 23:36:21,75,424,Thur,23,23,False,False,False,False,False,4,482
767,2017-09-29 23:14:44,2017-09-29 23:14:44,80,526,Fri,23,23,False,False,False,False,False,5,424
768,2017-10-01 00:03:39,2017-10-01 00:03:39,79,453,Sun,0,0,False,False,False,False,False,5,526
